,year,continent,country,income,life_exp,population
578,2012,europe,Albania,9811,77.5,2920039
579,2012,asia,Afghanistan,1893,54.4,30696958
580,2012,americas,Turks and Caicos Islands,20292,,32431
581,2012,africa,Burkina Faso,1532,59.9,16571216
582,2012,asia,Malaysia,21920,74.7,29170456
583,2012,americas,Barbados,15261,75.4,281585
584,2012,americas,Aruba,35419,75.32,102577
585,2012,africa,Algeria,12779,76.2,37565847
586,2012,africa,Gabon,17252,63.9,1756817
587,2012,africa,Ghana,3685,64.1,25733049
588,2012,americas,Grenada,11046,71.1,105481
589,2012,americas,Ecuador,10233,75.5,15419666
590,2012,americas,Honduras,4131,72.3,8505646
591,2012,africa,"Congo, Dem. Rep.",685,59.1,68978682
592,2012,africa,Malawi,740,58,16097305
593,2012,asia,Bahrain,40732,79,1300217
594,2012,asia,Bangladesh,2725,69.4,155727053
595,2012,africa,Djibouti,2807,62.8,881185
596,2012,asia,Kazakhstan,21506,69.7,16921179
597,2012,europe,Austria,44216,80.9,8517548
598,2012,americas,Dominica,10149,73.2,72044
599,2012,asia,Indonesia,9327,70.3,248883232
600,2012,europe,Azerbaijan,15888,71.5,9264917
601,2012,asia,Brunei,71664,76.9,399748
602,2012,europe,Andorra,41926,84.7,82431
603,2012,europe,Greece,24991,80.6,11378257
604,2012,asia,India,4967,66.1,1263065852
605,2012,asia,Fiji,7303,65.4,873596
606,2012,europe,Italy,34813,82,59733834
607,2012,asia,Kiribati,1772,62.3,106613
608,2012,americas,Bolivia,5650,72.4,10239004
609,2012,europe,Belarus,16907,70.4,9471730
610,2012,africa,Sao Tome and Principe,2837,67.4,182889
611,2012,asia,China,11017,75.3,1375198619
612,2012,asia,Lebanon,16633,78.5,4916404
613,2012,europe,Bulgaria,15443,74.5,7310383
614,2012,europe,Armenia,7291,73.9,2881922
615,2012,europe,Germany,42959,80.6,81066228
616,2012,americas,Suriname,15254,71.3,537077
617,2012,africa,Egypt,10683,70.5,87813257
618,2012,americas,Chile,21050,79.1,17309746
619,2012,americas,Anguilla,,,14129
620,2012,americas,Colombia,11636,77.3,46881475
621,2012,europe,Channel Islands,,80.19,161358
622,2012,africa,Ethiopia,1240,63.6,92444183
623,2012,europe,Montenegro,13712,76.8,626386
624,2012,europe,Poland,22740,76.7,38317404
625,2012,africa,Swaziland,5910,49.1,1248158
626,2012,africa,"Congo, Rep.",5631,61.3,4633363
627,2012,africa,Mauritania,3470,69.1,3830239
628,2012,africa,Cote d'Ivoire,2928,57.5,21418603
629,2012,europe,France,37227,81.6,63639873
630,2012,europe,Croatia,20183,77.4,4296526
631,2012,africa,Senegal,2174,64.6,13703513
632,2012,americas,Trinidad and Tobago,29086,72,1341588
633,2012,americas,Argentina,17101,76.1,42096739
634,2012,europe,Denmark,42869,80.3,5610660
635,2012,asia,Qatar,130990,79.9,2109568
636,2012,americas,El Salvador,7442,74.5,6221246
637,2012,africa,Equatorial Guinea,35282,59.4,1038593
638,2012,africa,Eritrea,1180,60.3,4560977
639,2012,americas,Cayman Islands,49297,,57523
640,2012,asia,Iran,16068,74.3,76453574
641,2012,europe,Georgia,6702,72.4,4107719
642,2012,africa,South Africa,12375,59,52998213
643,2012,europe,Greenland,26213,71.6,56470
644,2012,asia,Yemen,3765,66.7,24909969
645,2012,americas,St.-Pierre-et-Miquelon,,,6276
646,2012,americas,Puerto Rico,33580,77.7,3697576
647,2012,americas,Netherlands Antilles,,76.77,204538
648,2012,europe,Russia,23299,70.4,143420597
649,2012,africa,Rwanda,1400,65.5,10788853
650,2012,europe,Serbia,12505,75.4,8956984
651,2012,asia,Singapore,75630,81.6,5270958
652,2012,europe,Slovenia,27682,80.1,2060390
653,2012,americas,St. Lucia,10275,74.7,174835
654,2012,asia,Solomon Islands,2024,63.3,551531
655,2012,europe,Spain,31971,82.2,46857404
656,2012,asia,South Korea,31901,80.7,49952244
657,2012,asia,French Polynesia,,76.05,271703
658,2012,africa,South Sudan,1810,56,10818258
659,2012,asia,Tuvalu,3489,,10725
660,2012,americas,St. Kitts and Nevis,20098,,52591
661,2012,africa,Sudan,3856,66.7,35990192
662,2012,africa,Zambia,3678,54.7,14699937
663,2012,europe,Sweden,43263,81.8,9540907
664,2012,europe,Ukraine,8319,71.2,45349333
665,2012,europe,Switzerland,54573,82.7,8031670
666,2012,asia,Taiwan,39482,79,23114000
667,2012,americas,United States,50549,79,313335423
668,2012,asia,Thailand,13586,74.4,67843979
669,2012,asia,Timor-Leste,2040,71.7,1156760
670,2012,asia,Tonga,5032,71,104951
671,2012,africa,Tunisia,10609,77.4,10886668
672,2012,europe,Turkey,18057,79.1,74569867
673,2012,asia,Turkmenistan,12460,68.9,5267839
674,2012,asia,Vietnam,4912,74.9,90451881
675,2012,asia,United Arab Emirates,57028,75.5,8900453
676,2012,europe,United Kingdom,36535,80.7,64250330
677,2012,americas,Uruguay,18447,76.3,3396777
678,2012,africa,Zimbabwe,1750,54.2,14710826
679,2012,asia,Wallis et Futuna,,,12836
680,2012,asia,Guam,,71.5,159973
681,2012,africa,Mayotte,,78.96,221122
682,2012,asia,New Caledonia,,76.09,258275
683,2012,africa,Reunion,,79.4,843907
684,2012,americas,Virgin Islands (U.S.),,79.92,105557
685,2012,africa,Western Sahara,,67.47,495772
686,2012,americas,British Virgin Islands,,,28509
687,2012,asia,Cook Is,,,17996
688,2012,europe,Faeroe Islands,,,48666
689,2012,europe,Gibraltar,,,33623
690,2012,europe,Holy See,,,804
691,2012,europe,Isle of Man,,,81406
692,2012,africa,St. Helena,,,4117
693,2012,europe,Liechtenstein,,,36545
694,2012,asia,Niue,,,1623
695,2012,asia,Tokelau,,,1167
696,2011,europe,Finland,40251,80.3,5389242
697,2011,americas,Peru,10429,78.5,29759989
698,2011,americas,Honduras,4345,72.2,8351600
699,2011,africa,Ethiopia,1171,62.9,90046756
700,2011,americas,Panama,16254,77.4,3707782
701,2011,asia,Palau,13034,,20599
702,2011,asia,Pakistan,4261,64.9,174184265
703,2011,asia,Oman,45081,76.3,3237268
704,2011,asia,North Korea,1397,71.4,24722298
705,2011,americas,Nicaragua,4154,77.4,5807820
706,2011,africa,Nigeria,5217,62,162877076
707,2011,asia,New Zealand,32283,80.8,4418365
708,2011,africa,Burkina Faso,1481,59.5,16081904
709,2011,europe,Netherlands,46388,80.9,16737002
710,2011,asia,Palestine,4359,74.2,4178875
711,2011,asia,Nauru,10879,,10208
712,2011,europe,United Kingdom,36549,80.5,63811882
713,2011,americas,Puerto Rico,34121,77.4,3706984
714,2011,africa,Niger,828,59.6,17064636
715,2011,africa,Lesotho,2301,46.7,2064166
716,2011,asia,"Micronesia, Fed. Sts.",3412,68.4,103468
717,2011,africa,Mauritania,3357,68.8,3717672
718,2011,asia,Myanmar,3181,66.4,50553031
719,2011,americas,Paraguay,7186,74,6293783
720,2011,asia,Marshall Islands,3510,66,52542
721,2011,asia,Guam,,71.5,159678
722,2011,asia,Maldives,12694,79.6,375131
723,2011,europe,Belarus,16603,70.3,9468500
724,2011,europe,Andorra,41958,84.7,83751
725,2011,americas,Ecuador,9882,75.3,15177355
726,2011,asia,Malaysia,21096,74.6,28635128
727,2011,asia,Philippines,5721,70.2,95277940
728,2011,americas,Haiti,1580,62.4,10145054
729,2011,africa,Malawi,747,56.6,15627618
730,2011,asia,Australia,41706,82.2,22479799
731,2011,asia,Afghanistan,1695,54,29708599
732,2011,africa,Madagascar,1372,62.6,21743949
733,2011,asia,"Macao, China",117188,79.97,549439
734,2011,europe,Lithuania,22530,74.3,3079881
735,2011,europe,"Macedonia, FYR",11431,75.6,2072383
736,2011,americas,Martinique,,80.95,393209
737,2011,americas,Bahamas,22689,72.6,366568
738,2011,africa,Liberia,729,61.5,4070167
739,2011,europe,Greenland,25730,71.2,56552
740,2011,asia,Lebanon,16431,76.6,4588368
741,2011,asia,Lao,4133,65,6333487
742,2011,africa,Mali,1658,59.6,15540989
743,2011,americas,Antigua and Barbuda,19988,75.9,95719
744,2011,americas,St.-Pierre-et-Miquelon,,,6274
745,2011,asia,Kuwait,79102,79,3191051
746,2011,europe,Czech Republic,28603,77.8,10568715
747,2011,europe,Kosovo,8227,,
748,2011,asia,Kiribati,1750,62.1,104656
749,2011,asia,Timor-Leste,1940,71.3,1131523
750,2011,asia,Kazakhstan,20772,69.1,16647380
751,2011,africa,Burundi,731,60.8,9043508
752,2011,americas,Jamaica,8485,74.6,2829493
753,2011,americas,Costa Rica,12694,79.9,4600474
754,2011,europe,Croatia,20571,77.1,4313371
755,2011,europe,Italy,35901,82,59759929
756,2011,asia,Iraq,13248,67.7,31727053
757,2011,asia,Iran,17425,74.1,75491582
758,2011,asia,Indonesia,8907,70.1,245707511
759,2011,europe,Ireland,44913,80.6,4662579
760,2011,asia,"Hong Kong, China",50086,83.02,7065815
761,2011,americas,Guyana,5808,65.6,749100
762,2011,africa,Guinea-Bissau,1457,54.5,1596154
763,2011,europe,Malta,28178,81.3,418367
764,2011,americas,Grenada,11219,71,105075
765,2011,asia,Brunei,71991,76.9,394013
766,2011,africa,Morocco,6698,73.9,32858823
767,2011,africa,Cameroon,2610,58.1,20520447
768,2011,asia,Northern Mariana Islands,,76.3,53786
769,2011,africa,Kenya,2585,63.7,42486839
770,2011,asia,French Polynesia,,75.84,269843
771,2011,europe,Monaco,58081,,37497
772,2011,asia,Turkmenistan,11361,68.5,5174061
773,2011,americas,Brazil,15101,73.8,198686688
774,2011,asia,American Samoa,,72.6,55320
775,2011,africa,Sierra Leone,1400,55.6,6611692
776,2011,europe,Norway,62737,81.1,4947595
777,2011,africa,Sudan,3524,66.3,35167314
778,2011,asia,Papua New Guinea,2341,59.4,7269348
779,2011,europe,Belgium,40946,80.2,11013083
780,2011,europe,Sweden,43709,81.7,9465892
781,2011,europe,Moldova,4179,72.3,4077368
782,2011,europe,Iceland,39619,82.9,323418
783,2011,asia,New Caledonia,,75.88,254657
784,2011,africa,Botswana,14341,56.5,2051339
785,2011,africa,Mozambique,974,54.5,24939005
786,2011,africa,Equatorial Guinea,35150,58.7,994290
787,2011,asia,Thailand,12798,74.3,67530130
788,2011,americas,Bermuda,54985,78,63581
789,2011,americas,Belize,8178,71.2,329192
790,2011,americas,Canada,41567,81.6,34538622
791,2011,asia,India,4787,65.7,1247236029
792,2011,asia,Bahrain,40083,78.8,1278269
793,2011,europe,Armenia,6812,73.5,2875581
794,2011,africa,Gabon,16590,63.3,1697101
795,2011,africa,Angola,7094,58.1,24218565
796,2011,africa,Comoros,1427,67.2,706569
797,2011,europe,Bulgaria,15278,74.2,7356213
798,2011,africa,Mauritius,16179,73.7,1251023
799,2011,europe,San Marino,43092,,31504
800,2011,asia,Israel,30183,81.6,7568774
801,2011,africa,Djibouti,2767,62.5,865937
802,2011,asia,Kyrgyz Republic,2921,68.5,5506601
803,2011,africa,Zimbabwe,1626,51.6,14386649
804,2011,africa,Central African Republic,913,48.1,4476153
805,2011,americas,Guatemala,6957,71.6,14948919
806,2011,europe,Bosnia and Herzegovina,9248,78.2,3688865
807,2011,europe,Albania,9640,77.4,2926659
808,2011,americas,Argentina,16972,76,41656879
809,2011,europe,Hungary,22524,75,9898204
810,2011,europe,Liechtenstein,,,36264
811,2011,africa,Eritrea,1139,60.2,4474690
812,2011,europe,Montenegro,14082,76.7,625466
813,2011,africa,Chad,1896,56.1,12288651
814,2011,africa,Togo,1273,59.6,6679282
815,2011,europe,Latvia,19405,74.6,2092493
816,2011,americas,El Salvador,7352,74.3,6192560
817,2011,africa,Guinea,1200,58.2,11035170
818,2011,asia,Cambodia,2646,67.6,14537886
819,2011,asia,Bangladesh,2589,69.3,153911916
820,2011,europe,Austria,44029,80.7,8459864
821,2011,europe,Greece,26675,80.5,11422805
822,2011,asia,Mongolia,8905,65.6,2761516
823,2011,africa,Namibia,8715,62.6,2215621
824,2011,asia,Vanuatu,2916,64.1,241871
825,2011,europe,Denmark,43314,79.9,5582873
826,2011,europe,Azerbaijan,15754,70.8,9146379
827,2011,africa,Algeria,12606,76.1,36819558
828,2011,europe,Romania,17363,74.5,20292967
829,2011,europe,Spain,32674,82,46909138
830,2011,africa,Benin,1643,61.1,9460802
831,2011,europe,Ukraine,8282,71.1,45576307
832,2011,europe,Estonia,23576,76.3,1328449
833,2011,americas,Cayman Islands,49884,,56579
834,2011,americas,Mexico,15887,75.7,119090017
835,2011,asia,China,10274,74.9,1367480264
836,2011,asia,Syria,6358,75.1,20863993
837,2011,europe,Luxembourg,91469,81.5,519941
838,2011,europe,Portugal,26932,80.2,10625330
839,2011,americas,Colombia,11332,77,46406646
840,2011,asia,Qatar,133734,79.7,1952054
841,2011,asia,Jordan,11292,78.1,7574943
842,2011,africa,"Congo, Dem. Rep.",657,58.8,66713597
843,2011,asia,Bhutan,6909,71.7,740510
844,2011,americas,Dominica,10333,73.4,71718
845,2011,africa,Reunion,,79.14,837304
846,2011,americas,Chile,20141,78.9,17153357
847,2011,americas,Barbados,15336,75.2,280601
848,2011,asia,Cook Is,,,18257
849,2011,europe,Slovak Republic,25066,76.1,5409847
850,2011,americas,Aruba,36016,75.19,102053
851,2011,asia,Nepal,2044,69.3,27327147
852,2011,americas,Cuba,19005,77.9,11354651
853,2011,africa,"Congo, Rep.",5569,60.9,4512730
854,2011,africa,Cote d'Ivoire,2706,57,20895311
855,2011,africa,South Africa,12291,56.6,52263516
856,2011,africa,Libya,11358,60.5,6193501
857,2011,europe,Cyprus,32983,81.1,1124835
858,2011,africa,Mayotte,,78.74,214923
859,2011,africa,Egypt,10629,70.4,85897561
860,2011,africa,Cape Verde,6206,71.4,508067
861,2011,americas,Dominican Republic,11241,74.6,10027095
862,2011,asia,Fiji,7228,65.3,867086
863,2011,americas,Bolivia,5462,72.1,10078343
864,2011,africa,Somalia,614,52,12404725
865,2011,africa,Ghana,3446,63.5,25121796
866,2011,africa,Sao Tome and Principe,2801,67.2,178800
867,2011,europe,France,37328,81.6,63343577
868,2011,africa,Gambia,1545,67.1,1746363
869,2011,europe,Georgia,6322,72.2,4171256
870,2011,americas,Netherlands Antilles,,76.65,202847
871,2011,asia,Japan,34316,82.6,128505399
872,2011,europe,Channel Islands,,80.05,160497
873,2011,europe,Germany,42080,80.5,80933980
874,2011,americas,Sint Maarten (Dutch part),36327,,
875,2011,europe,Poland,22333,76.5,38320947
876,2011,asia,Uzbekistan,4412,70.6,29068224
877,2011,europe,Russia,22570,69.8,143263988
878,2011,africa,Rwanda,1324,65.3,10516071
879,2011,asia,Samoa,5675,72.7,187665
880,2011,americas,Virgin Islands (U.S.),,79.69,105843
881,2011,asia,Saudi Arabia,49230,78.9,28238020
882,2011,africa,Senegal,2163,64.4,13300910
883,2011,asia,Tajikistan,2212,70.1,7815949
884,2011,asia,Wallis et Futuna,,,13129
885,2011,europe,Serbia,12572,75.1,8993746
886,2011,africa,Seychelles,22556,73.4,91834
887,2011,europe,Slovenia,28492,79.9,2053436
888,2011,asia,Singapore,74949,81.5,5176017
889,2011,europe,Holy See,,,796
890,2011,asia,Solomon Islands,1975,63,539614
891,2011,asia,South Korea,31327,80.6,49744659
892,2011,africa,South Sudan,3505,55.9,10448857
893,2011,asia,Sri Lanka,8112,76.4,20315017
894,2011,americas,St. Kitts and Nevis,20582,,52006
895,2011,americas,St. Lucia,10535,74.6,173832
896,2011,americas,St. Vincent and the Grenadines,9883,71,109341
897,2011,americas,Suriname,14942,71,531589
898,2011,africa,Zambia,3557,53.7,14264756
899,2011,africa,Swaziland,5846,48,1225258
900,2011,americas,Turks and Caicos Islands,20878,,31731
901,2011,europe,Switzerland,54551,82.6,7930421
902,2011,asia,Taiwan,39059,78.8,23072000
903,2011,africa,Tanzania,2243,61.7,47570902
904,2011,asia,Vietnam,4717,74.7,89436644
905,2011,asia,Tonga,5023,70.8,104577
906,2011,americas,Trinidad and Tobago,28743,71.9,1334788
907,2011,africa,Tunisia,10235,77.2,10761467
908,2011,europe,Turkey,17908,78.8,73409455
909,2011,asia,Tuvalu,3488,,10628
910,2011,africa,Uganda,1607,58.6,35093648
911,2011,asia,United Arab Emirates,56192,75.5,8672475
912,2011,americas,United States,49781,78.9,311051373
913,2011,americas,Uruguay,17916,76.3,3385624
914,2011,americas,Venezuela,16960,74.8,29463291
915,2011,asia,Yemen,3761,66.6,24252206
916,2011,americas,French Guiana,,76.65,240654
917,2011,americas,Guadeloupe,,80.43,451447
918,2011,africa,Western Sahara,,67.17,487649
919,2011,americas,Anguilla,,,13951
920,2011,americas,British Virgin Islands,,,27901
921,2011,europe,Faeroe Islands,,,48608
922,2011,americas,Falkland Is (Malvinas),,,2856
923,2011,europe,Gibraltar,,,33405
924,2011,europe,Isle of Man,,,80759
925,2011,americas,Montserrat,,,4994
926,2011,asia,Niue,,,1630
927,2011,africa,St. Helena,,,4152
928,2011,asia,Tokelau,,,1151
929,2010,americas,Peru,9915,78.4,29373646
930,2010,africa,Ethiopia,1081,62.1,87702670
931,2010,americas,Panama,14921,77.3,3643222
932,2010,asia,Lebanon,16263,78.1,4337141
933,2010,asia,Palestine,4163,74.3,4066829
934,2010,americas,Trinidad and Tobago,29321,71.8,1328100
935,2010,asia,Palau,12113,,20470
936,2010,asia,Pakistan,4220,64.5,170560182
937,2010,asia,Oman,49188,76.1,3041460
938,2010,americas,St. Vincent and the Grenadines,9935,71.1,109315
939,2010,africa,Comoros,1426,67.7,689692
940,2010,americas,Antigua and Barbuda,20567,75.8,94661
941,2010,africa,Nigeria,5114,61.2,158578261
942,2010,asia,New Zealand,31824,80.8,4370062
943,2010,africa,Burkina Faso,1431,59,15605217
944,2010,europe,Netherlands,45843,80.8,16682917
945,2010,asia,Nauru,9523,,10025
946,2010,africa,Mozambique,930,54.4,24221405
947,2010,africa,Morocco,6466,73.7,32409639
948,2010,africa,St. Helena,,,4177
949,2010,africa,Niger,841,59.2,16425578
950,2010,europe,Finland,39425,80,5365782
951,2010,asia,"Micronesia, Fed. Sts.",3337,68.3,103616
952,2010,africa,Mauritius,15599,73.4,1247955
953,2010,asia,Myanmar,3077,66,50155896
954,2010,asia,Tuvalu,3222,,10531
955,2010,americas,Paraguay,7008,74,6209877
956,2010,asia,Marshall Islands,3514,65.8,52425
957,2010,africa,Botswana,13642,55.6,2014866
958,2010,asia,Maldives,11674,79.2,364511
959,2010,europe,Andorra,38982,84.7,84449
960,2010,africa,Malawi,737,55.4,15167095
961,2010,asia,Australia,41330,82,22120064
962,2010,asia,Afghanistan,1637,53.6,28803167
963,2010,africa,Madagascar,1390,62.4,21151640
964,2010,europe,Norway,62946,81.1,4885878
965,2010,europe,"Macedonia, FYR",11179,75.2,2070739
966,2010,americas,Martinique,,80.71,394910
967,2010,africa,Liberia,689,60.8,3948125
968,2010,europe,Greenland,24966,70.8,56638
969,2010,africa,Lesotho,2235,46.4,2040551
970,2010,europe,Latvia,18148,73.9,2118848
971,2010,asia,Northern Mariana Islands,,76.4,54424
972,2010,africa,Mali,1664,59.2,15075085
973,2010,africa,Ghana,3091,62.9,24512104
974,2010,asia,Kyrgyz Republic,2790,67.9,5422337
975,2010,asia,Malaysia,20398,74.4,28112289
976,2010,asia,Kuwait,75365,78.5,2998083
977,2010,africa,Zimbabwe,1484,49.1,14086317
978,2010,europe,Kosovo,7949,,
979,2010,asia,Kazakhstan,19601,68.5,16398976
980,2010,americas,Jamaica,8370,74.8,2817210
981,2010,americas,Costa Rica,12322,79.8,4545280
982,2010,africa,Algeria,12494,76,36117637
983,2010,europe,Italy,35753,81.9,59729807
984,2010,africa,Djibouti,2665,62.3,851146
985,2010,europe,Gibraltar,,,33189
986,2010,asia,Indonesia,8498,69.8,242524123
987,2010,europe,Ireland,43860,81,4626928
988,2010,asia,India,4547,65.4,1230980691
989,2010,americas,Bahamas,22915,72.7,360832
990,2010,asia,China,9430,74.3,1359755102
991,2010,asia,"Hong Kong, China",48108,82.84,7025221
992,2010,asia,Guam,,71.6,159444
993,2010,americas,Honduras,4270,72,8194778
994,2010,americas,Mexico,15460,75.4,117318941
995,2010,americas,Guyana,5542,65.5,746556
996,2010,africa,Guinea-Bissau,1368,54.3,1555880
997,2010,asia,North Korea,1393,71.2,24591599
998,2010,americas,Nicaragua,3966,77.2,5737723
999,2010,americas,Grenada,11178,71,104677
1000,2010,africa,Cape Verde,6005,71.1,502384
1001,2010,africa,Cameroon,2571,57.8,19970495
1002,2010,asia,Lao,3901,64.1,6246274
1003,2010,africa,Kenya,2503,62.9,41350152
1004,2010,asia,Philippines,5614,70.1,93726624
1005,2010,europe,Lithuania,20758,73.9,3123803
1006,2010,europe,Monaco,54146,,37094
1007,2010,asia,Vanuatu,2948,63.9,236295
1008,2010,asia,Brunei,70636,77.1,388662
1009,2010,asia,Turkmenistan,10032,68.1,5087210
1010,2010,americas,Brazil,14660,73.6,196796269
1011,2010,asia,New Caledonia,,75.67,251037
1012,2010,americas,Haiti,1518,32.2,9999617
1013,2010,africa,Sierra Leone,1347,55,6458720
1014,2010,europe,Croatia,19989,76.7,4328153
1015,2010,europe,Belgium,40764,80.1,10938739
1016,2010,europe,Iceland,38809,82.8,320328
1017,2010,europe,Moldova,3925,70.5,4084481
1018,2010,europe,Czech Republic,28111,77.5,10536286
1019,2010,asia,Bhutan,6516,71.4,727641
1020,2010,asia,Thailand,12822,74.2,67208808
1021,2010,africa,Benin,1637,60.8,9199259
1022,2010,europe,Azerbaijan,15950,70.1,9032457
1023,2010,americas,Belize,8209,71.2,321608
1024,2010,europe,Malta,27906,81.3,416110
1025,2010,europe,Bosnia and Herzegovina,9145,77.9,3722084
1026,2010,americas,Canada,40773,81.3,34168668
1027,2010,asia,Iraq,12330,67.3,30762701
1028,2010,asia,Iran,16980,73.7,74567511
1029,2010,africa,Cote d'Ivoire,2892,56.6,20401331
1030,2010,asia,South Korea,30440,80.4,49552855
1031,2010,americas,Dominican Republic,11075,74.4,9897985
1032,2010,asia,Bahrain,40553,78.7,1240862
1033,2010,asia,Japan,34404,82.7,128551873
1034,2010,americas,Netherlands Antilles,,76.52,200689
1035,2010,europe,France,36745,81.4,63026740
1036,2010,europe,Belarus,15703,70.2,9473071
1037,2010,africa,Gabon,15982,63,1640210
