LIMIT_BAL_US,SEX,EDUCATION,MARRIAGE,AGE,PAY_SCORE_AVG,BILL_AVG_US,PAY_AMT_AVG_US,PAY_TO_BILL,CREDIT_UTILIZATION,DEFAULT_PAYMENT_NEXT_MO
725.7142857,1,1,2,27,0.00,706.041381,33.28004762,0.05,1.02855,0
6894.285714,2,1,2,28,0.00,5520.720238,222.7700952,0.04,0.7550736842,0
9434.285714,2,1,2,30,0.00,5763.985714,266.0952381,0.05,0.6033923077,0
5080,2,2,2,31,-2.00,2.358571429,0,0.00,0.002785714286,0
1814.285714,2,2,1,31,0.00,1415.626667,64.14709524,0.05,0.93024,1
4354.285714,2,1,2,34,-0.83,102.7248571,122.1860952,1.19,0.00735,0
8708.571429,2,2,2,30,-2.00,2.22552381,13.05680952,5.87,0.0003833333333,0
1814.285714,1,2,2,36,-0.17,113.9794762,20.50142857,0.18,0.11832,0
7257.142857,2,1,2,29,0.00,463.6649048,187.8088095,0.41,0.011965,0
6531.428571,1,1,1,39,-0.33,5568.659714,1722.98481,0.31,1.526283333,0
6531.428571,2,1,2,26,0.00,4444.074714,161.5319048,0.04,0.8077944444,0
5805.714286,2,1,2,29,-0.83,59.46019048,148.1666667,2.49,0.01935625,0
3628.571429,2,2,2,26,-0.50,116.253381,84.50942857,0.73,0.0137,0
1814.285714,2,2,2,29,0.00,1653.775857,78.61904762,0.05,0.94162,1
5080,2,2,2,31,0.00,5079.540381,208.6428571,0.04,0.9865642857,0
1088.571429,2,2,2,26,0.00,712.9538095,36.6727619,0.05,0.5964333333,1
3265.714286,1,1,2,26,-0.33,523.6149524,192.5682857,0.37,0.4347555556,0
7257.142857,1,1,1,36,-1.00,-162.0459524,1034.94719,-6.39,-0.07193,0
13788.57143,1,1,2,30,-1.50,0,0,1.00,0,1
2902.857143,2,2,2,43,0.00,1833.34781,72.84357143,0.04,0.9632125,0
1814.285714,1,3,1,58,1.33,660.4967619,40.3557619,0.06,0.31798,0
6531.428571,1,2,1,45,-0.17,1072.10981,53.10414286,0.05,0.1537722222,1
8708.571429,2,2,2,26,0.00,4384.160952,165.6926667,0.04,0.5888125,0
13788.57143,1,2,2,34,0.00,6546.916524,389.5271429,0.06,0.5113526316,0
3991.428571,2,4,2,24,0.00,2949.157714,116.7190476,0.04,0.7614090909,0
9434.285714,1,1,1,34,-1.00,832.6785238,735.789619,0.88,0.1909884615,0
18142.85714,2,2,2,23,1.50,17699.28243,456.5952381,0.03,1.015452,1
11611.42857,2,2,2,30,0.00,2638.685048,94.76014286,0.04,0.222828125,0
1814.285714,1,2,2,32,1.50,1505.004429,33.17119048,0.02,0.91468,0
3991.428571,1,1,1,40,-0.67,27.20219048,15.50609524,0.57,0,1
8345.714286,2,1,2,35,-2.00,20.04180952,18.58433333,0.93,0.003308695652,0
11974.28571,2,2,1,56,-0.83,94.5847619,97.13080952,1.03,-0.00002727272727,0
1814.285714,2,2,1,61,0.00,1320.207333,61.99414286,0.05,0.94332,0
362.8571429,1,2,2,24,0.83,89.21447619,9.978571429,0.11,0.2887,0
10885.71429,1,1,1,40,-1.50,0,0,1.00,0,0
725.7142857,2,2,1,32,0.83,564.4303333,19.29190476,0.03,1.03155,1
6531.428571,1,2,1,36,-0.67,505.206,0,0.00,0.4641,1
5805.714286,1,1,2,30,-1.00,371.807619,725.2667619,1.95,0.00061875,0
3265.714286,2,1,2,34,1.00,1534.740571,124.8228571,0.08,0.3811333333,0
1088.571429,1,3,3,54,0.00,853.5609524,72.57142857,0.09,0.7662333333,0
6531.428571,1,1,1,46,0.00,5056.934381,1145.800048,0.23,0.9625944444,0
1088.571429,1,3,1,58,0.00,763.6449524,48.47771429,0.06,0.6381,0
1088.571429,1,2,1,43,0.83,799.846,45.28457143,0.06,0.6839333333,0
5080,2,1,2,28,-0.67,272.288,217.3877143,0.80,0.07737857143,0
7620,1,1,2,30,0.00,1980.383571,154.2142857,0.08,0.3330333333,0
1814.285714,1,2,2,31,0.00,507.7036667,98.73947619,0.19,0.41052,1
4717.142857,2,2,2,29,0.00,2856.768238,123.9761905,0.04,0.6850384615,0
1814.285714,2,2,1,37,1.00,99.16280952,21.16666667,0.21,0.03788,1
5080,1,3,1,36,0.00,3255.995762,288.4714286,0.09,0.7185285714,0
6168.571429,2,2,2,28,0.17,177.6306667,23.57966667,0.13,0.01734117647,1
2902.857143,1,2,2,25,-0.33,648.6131905,109.4800476,0.17,0.2827375,0
14877.14286,2,5,1,42,0.00,10531.65038,385.8380952,0.04,0.8246487805,0
2902.857143,2,1,2,29,-1.17,483.8095238,483.8095238,1.00,0,0
2902.857143,1,3,1,73,0.83,2516.922286,141.6957143,0.06,0.7893,1
5442.857143,1,2,1,43,0.00,5709.551095,222.758,0.04,1.02166,0
9434.285714,1,1,1,30,-0.67,15.63914286,797.1669048,50.97,0.00435,1
12700,1,1,1,38,-1.50,0,0,1.00,0,0
10160,2,2,1,39,0.00,1058.055143,294.4222857,0.28,-0.004685714286,1
11248.57143,1,2,1,44,0.00,3044.577048,121.4240952,0.04,0.3348290323,0
5080,2,2,2,29,0.00,715.850619,99.78571429,0.14,0.1436428571,0
13062.85714,1,1,1,51,-1.50,381,151.1904762,0.40,0.1055555556,0
5080,2,1,2,27,0.00,5190.943571,263.6761905,0.05,1.017342857,0
3628.571429,1,1,2,38,0.00,1456.163857,31.09080952,0.02,0.4081,0
1814.285714,2,2,2,22,-2.00,8.95047619,8.95047619,1.00,0,0
7620,2,2,1,30,0.00,3430.566333,140.3168571,0.04,0.4985761905,0
4354.285714,2,2,2,25,2.00,4256.30219,131.1063333,0.03,1.002483333,0
8708.571429,1,1,2,29,-0.17,4033.199476,1237.548476,0.31,0.6515083333,0
2177.142857,2,3,3,42,0.00,1118.851857,59.78071429,0.05,0.6887,0
5442.857143,1,1,2,41,-0.50,42.926,31.99795238,0.75,0.00976,1
1088.571429,1,2,1,48,0.00,976.9505238,54.07780952,0.06,0.9293,0
5805.714286,2,1,2,29,2.00,5895.309762,184.5249524,0.03,1.0027,1
7257.142857,1,1,1,52,-2.00,557.0340952,559.2414762,1.00,0.01929,0
4354.285714,2,2,1,25,-1.00,289.4934762,36.28571429,0.13,0.2206333333,0
18142.85714,1,1,1,37,0.50,14916.19838,391.335381,0.03,1.014124,0
11611.42857,2,1,2,27,0.00,2208.076429,408.8250952,0.19,0.173771875,0
10160,1,1,2,31,0.00,6312.093524,258.9771905,0.04,0.6013642857,0
2177.142857,2,1,2,23,1.83,1122.613476,49.64490476,0.04,0.4888666667,1
7257.142857,2,1,1,38,-1.33,1.554238095,3.126619048,2.01,0.00095,0
8345.714286,2,1,1,32,-0.83,70.15238095,70.21890476,1.00,0,0
8345.714286,2,2,2,27,0.50,389.0554286,45.00033333,0.12,0.05942608696,1
17417.14286,2,3,1,41,-2.00,1768.862048,1691.597667,0.96,0.03097291667,0
1814.285714,2,3,1,35,-1.50,166.3095238,34.10857143,0.21,0.45,0
7257.142857,2,1,2,31,-2.00,140.8248571,120.1782857,0.85,0.03592,0
1814.285714,2,1,2,30,0.33,633.1494286,47.17142857,0.07,0.29622,0
1814.285714,1,2,1,48,0.00,1091.093286,93.5022381,0.09,0.88676,0
9434.285714,2,1,2,36,-1.50,0,0,1.00,0,1
1088.571429,1,1,2,24,0.67,1007.902238,52.05185714,0.05,0.8421666667,0
15965.71429,2,1,2,29,0.00,5819.357714,254.9434286,0.04,0.3855931818,0
8345.714286,2,2,2,38,-1.00,107.2424286,58.71633333,0.55,0.04450869565,0
7257.142857,1,2,1,38,1.00,3712.953857,123.9761905,0.03,0.52489,1
17780,2,2,1,30,0.00,7166.555571,261.1422381,0.04,0.3930326531,0
2902.857143,2,2,1,32,-1.67,68.10828571,0,0.00,0.140775,0
725.7142857,2,3,2,49,1.33,478.0219524,61.22004762,0.13,0.47755,1
6168.571429,2,1,2,31,-0.83,8.424333333,8.424333333,1.00,0.001170588235,1
2540,1,1,2,27,0.00,1774.377476,221.5908095,0.12,1.0017,0
7620,2,2,2,33,0.00,4612.113857,148.1666667,0.03,1.012385714,0
3265.714286,2,2,2,25,0.00,2812.197286,112.4917619,0.04,1.021044444,0
14151.42857,2,1,2,27,0.00,10721.64843,375.9925714,0.04,0.7817102564,1
3991.428571,2,1,2,29,0.00,1840.242095,81.98757143,0.04,0.4374818182,0
21045.71429,2,1,1,36,0.00,6012.300952,222.455619,0.04,0.2754482759,0
13062.85714,1,3,1,55,-0.83,221.9234286,152.6660952,0.69,0.02558333333,0
9797.142857,2,2,1,32,1.83,8223.679381,254,0.03,0.8694518519,1
2177.142857,2,1,2,27,-0.67,88.73066667,3.930952381,0.04,0.2345333333,0
3991.428571,1,3,1,37,0.00,2222.439524,82.24761905,0.04,0.5618818182,0
1814.285714,2,1,1,25,0.00,1422.351619,53.0557619,0.04,1.02088,0
2902.857143,2,1,2,23,0.00,2050.735524,297.9540952,0.15,0.9628,1
1814.285714,1,2,2,23,-0.67,169.4784762,100.5719048,0.59,0.007,0
3628.571429,1,1,2,32,0.67,3211.648571,128.4332857,0.04,0.83831,0
1088.571429,2,1,2,26,-0.83,25.019,25.019,1.00,0,0
7257.142857,2,1,2,27,0.00,4419.708857,206.042381,0.05,0.614615,0
8708.571429,1,1,2,44,0.00,7898.462619,311.0653333,0.04,1.0255625,1
7982.857143,1,2,2,34,0.00,971.6588571,38.1,0.04,0.1695636364,0
5805.714286,2,1,2,28,0.00,3635.616905,116.7190476,0.03,0.91520625,0
6531.428571,2,1,1,53,-0.67,506.4699524,195.2110952,0.39,0.2562333333,0
7257.142857,1,4,1,42,0.00,1030.193762,72.83147619,0.07,0.19282,0
5080,2,3,1,30,0.33,2789.561048,164.0174762,0.06,0.6878857143,0
13788.57143,1,1,1,51,-1.50,0,0,1.00,0,1
21771.42857,1,1,1,53,0.67,16440.70638,550.3333333,0.03,0.7785833333,1
9434.285714,1,2,2,37,-0.17,5660.142048,1016.133048,0.18,0.9834269231,0
7257.142857,2,1,2,26,-1.33,980.7121429,44.71609524,0.05,0.78393,0
2902.857143,1,2,2,42,0.00,2005.30581,369.0982857,0.18,0.9766125,0
1451.428571,1,2,2,39,-0.17,755.7104762,84.963,0.11,1.00085,0
4717.142857,1,3,2,39,1.83,2660.698381,108.8571429,0.04,0.5464153846,0
1814.285714,1,1,2,32,-0.50,599.9600952,30.23809524,0.05,0.47948,0
8345.714286,2,2,1,41,-1.00,294.7125714,359.0652857,1.22,0.003560869565,0
2540,1,2,1,48,-0.17,946.9785238,89.54709524,0.09,0.7275285714,1
6531.428571,2,2,1,38,0.00,5070.904381,217.8896667,0.04,0.8472777778,0
2902.857143,2,2,1,36,-1.00,170.1618571,173.3670952,1.02,0.0211125,0
10522.85714,2,2,2,26,-0.33,1503.456238,698.7177143,0.46,0.07174827586,0
8345.714286,2,1,2,28,0.00,3416.281857,871.0506667,0.25,0.1310478261,0
6168.571429,2,3,3,56,-1.00,12.94795238,16.66119048,1.29,0,0
8345.714286,1,1,1,59,-0.17,7321.27181,258.9711429,0.04,0.9063434783,1
7982.857143,1,1,2,38,0.00,7185.666048,273.0318571,0.04,0.96725,1
8345.714286,1,2,2,32,0.00,863.9447143,31.66533333,0.04,0.1222347826,0
18142.85714,1,2,1,38,-0.17,1819.613667,602.1493333,0.33,0.118744,0
3265.714286,2,1,1,41,-1.00,117.7531905,89.08747619,0.76,0.06844444444,0
14151.42857,2,3,2,35,0.00,11275.36238,410.5365714,0.04,0.9108076923,1
14514.28571,2,2,2,41,0.00,9785.900333,314.1012381,0.03,0.9154825,0
6531.428571,1,2,1,34,-1.00,69.92861905,66.98342857,0.96,0.01626111111,0
2177.142857,1,3,1,38,1.17,1161.396857,57.45238095,0.05,0.48825,0
4354.285714,2,2,1,32,-1.00,116.1747619,121.9925714,1.05,0.03465,0
2177.142857,2,2,2,29,0.00,1013.931714,41.2447619,0.04,0.4533166667,0
1814.285714,1,1,2,44,0.00,1184.837429,47.58871429,0.04,1.01786,0
2540,2,2,1,37,0.33,2301.711714,90.32119048,0.04,0.9537,0
18142.85714,2,1,1,38,-0.33,16.637,13.91557143,0.84,0.0012,0
7257.142857,1,1,2,31,-2.00,0,0,1.00,0,0
9071.428571,2,2,1,40,0.17,1662.006667,1168.182286,0.70,0.17972,0
5080,1,2,2,26,1.33,5034.564238,239.7880952,0.05,0.9383357143,1
2540,2,2,2,28,0.17,1026.426095,65.35057143,0.06,0.5894857143,0
3265.714286,1,3,1,48,1.83,2490.832857,87.60580952,0.04,0.8622666667,0
3628.571429,2,2,1,43,-1.00,61.67361905,59.37552381,0.96,0.02491,0
6894.285714,1,2,1,31,0.00,5407.774905,175.9010476,0.03,0.9344947368,0
8345.714286,2,1,1,42,-1.00,318.3043333,276.7874286,0.87,0.02984782609,0
11611.42857,1,2,1,39,0.00,3363.82481,139.4520476,0.04,0.293025,0
7982.857143,2,2,1,36,-0.83,24.33561905,24.33561905,1.00,0.0018,1
9434.285714,2,1,1,34,-1.00,229.7490476,180.6121429,0.79,0.06317692308,0
3265.714286,2,2,2,32,-2.00,3.465285714,0.9494761905,0.27,0.006366666667,0
1088.571429,2,2,1,43,1.67,872.109,27.87952381,0.03,0.9567666667,0
9434.285714,1,2,2,30,0.33,4040.051429,133.7491429,0.03,0.3790769231,0
6168.571429,2,2,2,28,-1.00,279.5693333,26.05314286,0.09,0.1664941176,0
2902.857143,2,1,1,28,0.00,356.664381,21.02152381,0.06,0.107175,1
1814.285714,1,1,1,41,-1.00,14.1272381,25.70238095,1.82,0.01016,0
7257.142857,2,3,2,47,0.00,7236.883333,264.5772857,0.04,1.015915,0
725.7142857,1,2,2,23,0.33,749.251619,63.28833333,0.08,0.822,0
9071.428571,2,1,1,49,-1.17,11.00061905,10.71033333,0.97,0.000264,0
725.7142857,1,1,1,38,0.67,693.3111429,48.01204762,0.07,0.7956,0
1088.571429,2,2,1,38,0.67,837.2989048,49.59047619,0.06,0.6781333333,0
3265.714286,2,2,1,35,1.83,984.1895238,75.5952381,0.08,0.2570222222,0
8345.714286,2,6,2,46,0.00,7554.510333,299.3571429,0.04,0.9634347826,0
4717.142857,2,1,1,33,0.00,647.1980476,30.23809524,0.05,0.1473923077,1
1088.571429,1,6,1,53,-2.00,0,0,1.00,0,0
5805.714286,1,1,2,35,-1.00,19.35238095,16.96357143,0.88,0.002475,0
18142.85714,2,2,2,43,-0.67,4605.703381,4953.562429,1.08,0.007918,0
6531.428571,2,2,2,28,0.33,1367.015905,61.25028571,0.04,0.2346555556,0
2902.857143,2,2,1,30,0.33,458.5607143,29.02857143,0.06,0.2688375,0
4354.285714,1,1,2,26,-1.33,68.51952381,63.17342857,0.92,0.007366666667,0
4717.142857,1,2,1,31,-0.50,39.39419048,34.12671429,0.87,0.0097,0
4354.285714,2,2,2,35,-1.00,8.708571429,8.708571429,1.00,0.002,1
13062.85714,1,1,2,28,-1.00,799.924619,702.056,0.88,0.056175,0
1814.285714,1,2,2,23,2.00,1144.566333,53.21904762,0.05,0.59018,1
725.7142857,2,2,2,23,0.33,626.5756667,29.86314286,0.05,0.91775,0
3628.571429,1,3,1,56,-0.17,2854.802762,603.1290476,0.21,0.94265,0
2540,1,3,1,32,0.00,2510.463429,120.7709524,0.05,0.9819857143,0
1814.285714,1,2,1,47,0.00,659.1179048,71.3437619,0.11,0.27834,0
362.8571429,2,2,2,22,0.50,358.442381,27.86138095,0.08,1.025,0
10522.85714,2,1,1,34,0.00,3779.338571,235.8571429,0.06,0.3236,0
1088.571429,2,1,1,31,0.00,667.6692381,46.23404762,0.07,0.5498666667,0
14877.14286,2,2,2,27,0.00,1436.527238,585.8570476,0.41,-0.0001414634146,0
13062.85714,1,1,2,28,-0.67,2569.022524,2750.638571,1.07,0.003361111111,1
5080,2,2,1,42,0.00,3032.747905,164.2956667,0.05,0.7964,1
7620,2,1,2,32,0.00,2587.733857,106.4380952,0.04,0.3208285714,0
7982.857143,2,2,2,27,-1.00,121.539,1039.640143,8.55,0.007690909091,0
725.7142857,1,2,2,27,0.83,702.739381,27.21428571,0.04,0.93245,0
22497.14286,2,2,1,45,0.67,5926.364286,185.6619048,0.03,0.2594145161,1
13062.85714,1,1,2,26,-1.17,25.67214286,25.99266667,1.01,-0.00002222222222,0
725.7142857,2,2,2,21,0.00,318.1894286,220.804619,0.69,0.93815,0
1814.285714,1,2,2,23,0.00,783.1485238,172.5748571,0.22,0.69098,0
1814.285714,1,2,3,30,0.00,1320.400857,41.9402381,0.03,1.95076,0
362.8571429,1,2,2,46,1.00,223.4897619,22.77533333,0.10,0.4073,1
3628.571429,2,3,1,50,1.67,2156.853095,103.1119048,0.05,0.53849,1
1814.285714,1,1,2,26,-2.00,67.87242857,57.56728571,0.85,0.04822,0
2177.142857,1,2,2,25,-0.67,105.156,84.74528571,0.81,0.008,0
15965.71429,2,1,2,35,0.00,9621.640952,336.852381,0.04,0.751725,0
4354.285714,1,2,1,44,0.00,2548.236857,87.38204762,0.03,0.766725,0
1814.285714,2,1,2,52,-0.67,46.81461905,7.970761905,0.17,0.06514,0
3991.428571,2,2,1,40,1.83,3486.651952,139.7,0.04,0.8421636364,0
7257.142857,2,1,2,38,-1.33,5.364238095,4.868333333,0.91,0.001995,0
5442.857143,2,1,2,28,-1.33,1.923142857,1.923142857,1.00,0,0
1088.571429,2,2,1,36,1.50,1025.857619,28.42380952,0.03,0.9592666667,1
3628.571429,2,1,2,24,-0.33,995.6558095,309.9102381,0.31,0.30092,0
13062.85714,2,1,1,34,-0.50,353.6768571,242.3220476,0.69,0.034275,0
14151.42857,2,1,2,31,0.00,1719.120381,139.0952381,0.08,0.1297948718,0
7982.857143,2,1,1,41,-1.50,-3.175,0,0.00,-0.0002954545455,1
5805.714286,2,2,2,25,-2.00,0,0,1.00,0,0
8345.714286,2,1,2,28,-0.33,383.7577143,156.7724286,0.41,0.01044782609,0
4354.285714,1,1,2,27,0.00,1490.103095,166.4546667,0.11,0.436975,0
3628.571429,1,3,1,52,1.00,228.0315238,45.35714286,0.20,0.04657,1
6894.285714,2,1,2,41,-1.00,436.1059048,265.2122857,0.61,0.1484421053,1
1814.285714,1,1,1,56,0.00,1325.583667,58.15995238,0.04,1.0143,1
8708.571429,2,1,1,42,-1.17,38.52333333,38.52333333,1.00,0,0
1451.428571,2,2,2,24,-2.00,1351.751714,61.4377619,0.05,0.882125,0
22860,2,2,1,47,-0.67,716.8242857,336.6165238,0.47,0.06007936508,0
5805.714286,2,1,1,33,-2.00,79.52014286,54.87609524,0.69,0.03270625,0
3991.428571,2,2,2,32,1.33,2800.156476,177.1952381,0.06,0.5936272727,0
725.7142857,1,2,2,29,-1.00,215.4585238,12.42785714,0.06,0.8604,0
7620,2,3,1,53,0.00,2192.528,90.56309524,0.04,0.2723428571,0
9797.142857,1,1,2,34,-0.83,347.8771905,262.7992857,0.76,0.02140740741,0
13062.85714,2,2,2,52,-2.00,28.34519048,30.07480952,1.06,0.001777777778,0
2177.142857,2,2,1,42,-1.00,58.36557143,58.96428571,1.01,0.01051666667,0
13062.85714,1,2,2,38,-0.17,2888.38519,826.7639524,0.29,0.300975,0
14151.42857,2,1,2,45,1.50,57.95433333,59.71419048,1.03,0.002138461538,0
9071.428571,2,3,2,35,-2.00,227.5900476,265.7989048,1.17,0.028976,0
3265.714286,2,1,2,24,0.00,650.0706667,77.91752381,0.12,0.1460111111,1
13062.85714,1,1,2,28,-1.00,229.2591905,291.035619,1.27,0.01964166667,0
1814.285714,1,3,2,26,0.00,939.2738571,40.42833333,0.04,0.70858,0
9797.142857,2,1,1,40,-1.00,147.906619,6.047619048,0.04,0.06944814815,0
7257.142857,2,1,2,29,-0.67,565.9240952,230.3900952,0.41,0.27894,0
1814.285714,2,2,2,23,0.00,1177.683095,57.42819048,0.05,0.99618,0
12700,1,1,2,33,-1.33,156.2946667,91.22228571,0.58,0.03114285714,0
5805.714286,2,2,2,60,-1.00,84.95695238,63.08271429,0.74,0.01955,1
2902.857143,2,3,1,49,-1.00,157.9759048,185.9340476,1.18,0.0420875,0
10522.85714,1,1,1,53,0.33,9815.04381,357.4989524,0.04,0.9641724138,1
9797.142857,2,1,2,28,-0.50,868.5590476,466.6705714,0.54,0.001759259259,0
2902.857143,1,1,2,31,-0.50,334.01,182.2026667,0.55,0.074925,0
1814.285714,1,2,2,36,0.00,235.4035714,32.65714286,0.14,0.10394,0
1088.571429,1,2,1,35,-1.33,148.9105238,102.0959048,0.69,0.2599,0
1088.571429,1,2,2,28,-1.17,4.717142857,4.717142857,1.00,0,1
3265.714286,1,2,2,33,-0.17,1183.748857,281.1356667,0.24,0.3976111111,0
5805.714286,1,1,2,26,-1.00,408.6557619,437.8899524,1.07,0.00895625,0
2902.857143,2,3,2,53,0.00,2481.108286,96.0422381,0.04,0.972075,0
1814.285714,1,2,2,42,0.00,1481.829952,43.54285714,0.03,1.006,0
725.7142857,2,1,2,25,0.33,599.0469048,35.68095238,0.06,0.73015,0
7982.857143,1,1,1,43,-1.50,0,0,1.00,0,1
7620,1,3,2,25,-0.50,407.6639524,271.6892857,0.67,0.04198571429,1
4717.142857,2,2,2,29,0.00,3235.657619,108.9236667,0.03,1.012115385,0
9434.285714,2,2,1,31,-0.67,1174.060571,963.3857143,0.82,0.02246538462,0
8345.714286,2,1,1,30,-0.17,1537.99419,543.3180952,0.35,0.1319173913,0
5805.714286,1,1,2,34,0.00,3098.449238,126.1654286,0.04,0.52034375,0
1814.285714,1,1,1,35,0.00,466.0355714,43.66380952,0.09,0.69952,0
2902.857143,1,2,1,32,0.00,1581.331429,108.9599524,0.07,0.6093375,0
3991.428571,1,3,2,46,0.00,2156.532571,90.00066667,0.04,0.5154545455,0
7257.142857,1,1,1,43,0.00,4995.998571,180.5879524,0.04,0.72339,0
13062.85714,1,2,2,29,0.00,9331.397571,282.4903333,0.03,0.7447555556,0
7620,2,3,2,31,-1.50,0,0,1.00,0,0
2902.857143,2,2,2,24,0.33,2354.73119,110.363,0.05,0.9905375,0
10885.71429,2,2,1,36,-0.33,482.394381,537.7603333,1.11,-0.001583333333,1
11248.57143,2,2,1,43,0.00,899.1479048,38.16047619,0.04,0.07547096774,0
1088.571429,1,3,1,59,-1.00,19.77571429,17.41714286,0.88,0.013,1
6168.571429,1,1,1,53,0.00,623.999381,27.91580952,0.04,0.1050705882,0
5080,2,2,2,28,1.33,1043.625524,54.43461905,0.05,0.1889285714,0
6531.428571,2,2,2,31,-1.50,0,9.531047619,1.00,0,0
1814.285714,1,1,2,34,1.83,859.0824286,35.86238095,0.04,0.45492,0
1814.285714,2,2,1,36,-0.33,208.1771905,18.14890476,0.09,0.18428,0
3991.428571,2,1,2,24,0.33,1426.143476,102.8095238,0.07,0.3716545455,0
16328.57143,2,3,1,36,-2.00,187.5487619,182.9646667,0.98,0.00888,0
7257.142857,2,2,1,34,-1.00,15.18557143,15.18557143,1.00,0.00195,0
7982.857143,1,1,2,43,-0.67,936.3830952,601.9920952,0.64,0.2008045455,0
13062.85714,2,1,2,29,-1.17,35.86238095,16.02619048,0.45,0.009111111111,1
1814.285714,1,2,1,37,0.00,1682.417381,68.24738095,0.04,0.96452,0
1451.428571,1,2,2,23,0.67,1063.872952,36.99328571,0.03,0.91625,0
6894.285714,2,2,1,37,1.83,4340.769286,175.3809524,0.04,0.6055210526,0
5442.857143,1,1,2,33,0.00,724.3172857,80.05233333,0.11,0.1448266667,0
7257.142857,2,1,1,37,-1.17,3.598333333,17.93119048,4.98,0,0
9797.142857,2,2,1,56,0.00,4130.820143,159.3729048,0.04,0.5103962963,0
2177.142857,1,1,2,25,0.00,1626.839762,68.44695238,0.04,0.98065,0
7257.142857,2,2,1,39,0.00,2684.229667,100.8742857,0.04,0.404165,0
5442.857143,2,2,1,39,0.00,1237.977857,93.73809524,0.08,0.2409733333,0
6531.428571,2,2,2,28,-1.00,13.12333333,18.32428571,1.40,0.001888888889,0
3265.714286,2,1,2,27,-1.33,46.10704762,0,0.00,0.08471111111,0
13062.85714,2,2,1,37,-1.17,4.275666667,30.099,7.04,0,0
3265.714286,2,1,2,24,-1.67,2.969380952,0,0.00,0.005455555556,0
725.7142857,2,2,2,24,0.33,539.5685714,34.14485714,0.06,0.6584,0
2540,1,1,1,46,0.00,1927.956762,80.6752381,0.04,0.8577142857,0
8345.714286,1,1,1,39,-1.00,23.94857143,23.94857143,1.00,0.002869565217,0
1088.571429,1,3,1,48,0.00,1063.552429,44.04480952,0.04,0.9811333333,0
7257.142857,2,3,3,45,-1.00,215.216619,218.8270476,1.02,0.02215,0
3628.571429,1,3,2,49,-1.67,8.708571429,0,0.00,0.0144,0
1814.285714,2,2,2,23,0.33,1098.19319,72.57142857,0.07,0.5359,0
725.7142857,2,3,1,25,-0.33,272.3726667,20.91871429,0.08,0.82955,0
7620,2,2,1,47,-2.00,0,0,1.00,0,0
3991.428571,1,3,1,56,0.00,1167.885952,103.8799524,0.09,0.4226,0
725.7142857,2,3,1,44,-1.17,6.083904762,2.757714286,0.45,0.0275,0
1814.285714,2,3,1,49,0.00,222.504,40.8637619,0.18,0.1126,0
1814.285714,1,2,1,41,0.00,737.7792857,32.23380952,0.04,0.43972,0
14514.28571,2,1,2,40,-0.83,2041.863667,1280.293048,0.63,0.1503125,0
6168.571429,1,2,2,31,0.00,2024.065524,102.8095238,0.05,0.3315529412,0
10160,1,2,1,42,0.00,5339.702905,216.9099524,0.04,0.5298678571,0
4717.142857,2,3,1,28,-0.67,1213.146333,21.16666667,0.02,0.7703307692,0
7620,2,2,2,32,0.00,2032.344714,178.4047619,0.09,0.2202619048,0
13425.71429,1,2,2,28,0.00,4946.680238,350.7619048,0.07,0.7471243243,0
1088.571429,2,2,1,31,0.33,771.6882857,41.98257143,0.05,0.9831,0
5442.857143,1,3,2,39,-1.17,3064.51,91.80285714,0.03,1.429666667,0
2177.142857,1,3,1,31,-0.67,427.5001429,6.210904762,0.01,0.5894833333,1
2902.857143,2,2,2,24,0.00,2371.972952,94.86295238,0.04,0.9701875,0
10160,2,2,1,44,2.00,6959.346,272.1428571,0.04,0.6648178571,1
725.7142857,2,2,2,46,5.50,717.1145714,0,0.00,1.05375,0
9797.142857,1,1,2,32,-2.00,6.047619048,8.466666667,1.40,0,0
8708.571429,2,2,2,26,-0.67,357.7831905,234.7262381,0.66,0.05978333333,0
725.7142857,2,1,2,22,0.00,699.7760476,41.73461905,0.06,1.00685,0
16328.57143,2,1,1,42,-1.17,251.5809524,255.2095238,1.01,-0.0004444444444,1
362.8571429,1,2,2,33,0.00,299.3994762,49.25785714,0.16,0.8177,0
10160,1,2,1,39,-2.00,145.4694286,155.0790952,1.07,0.007435714286,1
10522.85714,2,3,2,27,-0.33,335.5642381,38.1,0.11,0.04765517241,0
6894.285714,2,1,2,28,0.00,1654.731381,81.64285714,0.05,0.2469631579,1
2902.857143,2,1,2,23,-0.17,768.7249524,66.98342857,0.09,0.6657625,0
10160,2,2,2,28,-0.33,45.59904762,37.67666667,0.83,0.001525,0
5805.714286,2,1,1,33,-2.00,412.3266667,338.2735714,0.82,0.0884375,0
3265.714286,1,2,1,40,-0.50,544.4369048,32.40314286,0.06,0.4761777778,1
5080,2,1,2,37,-1.33,251.2422857,244.9890476,0.98,0.007385714286,0
1814.285714,1,1,2,22,-0.17,178.8099524,25.27904762,0.14,0.10274,0
1451.428571,2,2,1,32,1.00,1013.363238,59.32714286,0.06,0.60285,0
4717.142857,2,3,1,43,0.00,3944.045476,151.3174762,0.04,1.000515385,0
2540,2,3,1,27,0.33,2290.741333,90.49657143,0.04,0.8801571429,0
1088.571429,2,2,1,35,0.00,940.0660952,50.08033333,0.05,0.8359333333,0
3628.571429,2,3,1,35,1.83,3627.597762,149.9809524,0.04,0.97002,0
725.7142857,2,1,1,30,1.00,262.0372857,21.16666667,0.08,0.2883,1
